country_id,latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
USA,40.07179,-74.76942,308.16,0.44,0.39,2025-07-21,640,N21,VIIRS,n,2.0NRT,291.96,0.8,N
USA,40.13799,-74.8085,305.22,0.44,0.39,2025-07-21,640,N21,VIIRS,n,2.0NRT,291.37,0.66,N
USA,40.23784,-74.11776,303.79,0.42,0.38,2025-07-21,640,N21,VIIRS,n,2.0NRT,291.74,0.77,N
USA,40.24471,-74.11621,302.14,0.42,0.38,2025-07-21,640,N21,VIIRS,n,2.0NRT,291.05,0.45,N
USA,40.31099,-80.60751,297.22,0.55,0.51,2025-07-21,640,N21,VIIRS,n,2.0NRT,273.64,1.3,N
USA,40.39404,-79.85516,318.92,0.5,0.49,2025-07-21,640,N21,VIIRS,n,2.0NRT,285.41,4.44,N
USA,40.52188,-74.25163,309.35,0.43,0.38,2025-07-21,640,N21,VIIRS,n,2.0NRT,293.19,1.11,N
USA,40.57108,-83.1379,295.88,0.38,0.59,2025-07-21,640,N21,VIIRS,n,2.0NRT,264.67,0.51,N
USA,40.63733,-74.22348,308.73,0.43,0.38,2025-07-21,640,N21,VIIRS,n,2.0NRT,296.38,2.17,N
USA,40.79363,-82.52921,306.68,0.35,0.57,2025-07-21,640,N21,VIIRS,n,2.0NRT,285.04,1,N
USA,40.88928,-77.70921,306.85,0.4,0.44,2025-07-21,640,N21,VIIRS,n,2.0NRT,289.89,2.39,N
USA,40.89334,-77.70863,324.27,0.4,0.44,2025-07-21,640,N21,VIIRS,n,2.0NRT,290.19,2.39,N
USA,40.98946,-76.81423,305.41,0.54,0.42,2025-07-21,640,N21,VIIRS,n,2.0NRT,289.64,1.16,N
USA,40.99934,-80.52255,296.78,0.56,0.51,2025-07-21,640,N21,VIIRS,n,2.0NRT,285.76,0.49,N
USA,41.1212,-85.35046,310.63,0.5,0.66,2025-07-21,640,N21,VIIRS,n,2.0NRT,288.56,2.64,N
USA,41.20818,-80.81696,300.6,0.58,0.52,2025-07-21,640,N21,VIIRS,n,2.0NRT,288.65,0.88,N
USA,41.21016,-88.23944,299.09,0.72,0.75,2025-07-21,640,N21,VIIRS,n,2.0NRT,286.87,3.39,N
USA,41.21711,-88.23941,299.8,0.72,0.75,2025-07-21,640,N21,VIIRS,n,2.0NRT,287.3,3.39,N
USA,41.22232,-83.21088,318.73,0.39,0.59,2025-07-21,640,N21,VIIRS,n,2.0NRT,289.94,2.8,N
USA,41.22635,-83.20767,312.87,0.39,0.59,2025-07-21,640,N21,VIIRS,n,2.0NRT,288.96,2.25,N
USA,41.25424,-88.6444,298.1,0.76,0.77,2025-07-21,640,N21,VIIRS,n,2.0NRT,286.48,3.66,N
USA,41.26129,-88.63541,299.16,0.75,0.77,2025-07-21,640,N21,VIIRS,n,2.0NRT,287.08,3.66,N
USA,41.26133,-88.64446,299.34,0.76,0.77,2025-07-21,640,N21,VIIRS,n,2.0NRT,286.96,3.66,N
USA,41.36502,-84.92384,327.17,0.48,0.65,2025-07-21,640,N21,VIIRS,n,2.0NRT,289.27,2.88,N
USA,41.37077,-84.91776,303.55,0.48,0.65,2025-07-21,640,N21,VIIRS,n,2.0NRT,289.07,4.47,N
USA,41.37097,-84.92352,304.04,0.48,0.65,2025-07-21,640,N21,VIIRS,n,2.0NRT,290.96,2.88,N
USA,41.44905,-81.678,307.45,0.32,0.55,2025-07-21,640,N21,VIIRS,n,2.0NRT,291.15,0.57,N
USA,41.44977,-81.67707,320.36,0.32,0.55,2025-07-21,640,N21,VIIRS,n,2.0NRT,292.16,1.13,N
USA,41.45409,-81.67753,316.14,0.32,0.55,2025-07-21,640,N21,VIIRS,n,2.0NRT,291.15,3.19,N
USA,41.45481,-81.6766,307.31,0.32,0.55,2025-07-21,640,N21,VIIRS,n,2.0NRT,290.32,1.13,N
USA,41.45914,-81.67702,350.07,0.32,0.55,2025-07-21,640,N21,VIIRS,n,2.0NRT,293.89,3.19,N
USA,41.46165,-83.36544,305.51,0.4,0.6,2025-07-21,640,N21,VIIRS,n,2.0NRT,289.24,1.55,N
USA,41.46716,-83.36507,318.86,0.4,0.6,2025-07-21,640,N21,VIIRS,n,2.0NRT,290.74,3.7,N
USA,41.46738,-83.36986,310.03,0.4,0.6,2025-07-21,640,N21,VIIRS,n,2.0NRT,289,3.01,N
USA,41.47381,-81.66769,304.11,0.32,0.55,2025-07-21,640,N21,VIIRS,n,2.0NRT,291.87,1.24,N
USA,41.5644,-84.0469,317.28,0.43,0.62,2025-07-21,640,N21,VIIRS,n,2.0NRT,289.27,3.29,N
USA,41.56619,-84.0452,320.61,0.43,0.62,2025-07-21,640,N21,VIIRS,n,2.0NRT,289.88,4.12,N
USA,41.61633,-87.33164,315.61,0.65,0.73,2025-07-21,640,N21,VIIRS,n,2.0NRT,288.57,5.8,N
USA,41.62321,-87.34729,306.23,0.65,0.73,2025-07-21,640,N21,VIIRS,n,2.0NRT,287.5,2.09,N
USA,41.62477,-87.14806,311.37,0.63,0.72,2025-07-21,640,N21,VIIRS,n,2.0NRT,287.64,3.59,N
USA,41.62655,-87.37219,305.8,0.65,0.73,2025-07-21,640,N21,VIIRS,n,2.0NRT,287.36,2.58,N
USA,41.62724,-87.14679,313.15,0.63,0.72,2025-07-21,640,N21,VIIRS,n,2.0NRT,287.7,2.94,N
USA,41.63739,-87.40985,309.65,0.65,0.73,2025-07-21,640,N21,VIIRS,n,2.0NRT,287.67,2.25,N
USA,41.63789,-87.13248,316.47,0.63,0.72,2025-07-21,640,N21,VIIRS,n,2.0NRT,287.58,4.03,N
USA,41.63797,-87.14014,304.01,0.63,0.72,2025-07-21,640,N21,VIIRS,n,2.0NRT,288.08,3.21,N
USA,41.64025,-87.41132,307.26,0.65,0.73,2025-07-21,640,N21,VIIRS,n,2.0NRT,287.54,3.38,N
USA,41.64029,-87.13135,312.3,0.63,0.72,2025-07-21,640,N21,VIIRS,n,2.0NRT,287.33,3.62,N
USA,41.6404,-87.13901,314.75,0.63,0.72,2025-07-21,640,N21,VIIRS,n,2.0NRT,288.11,3.62,N
USA,41.64461,-87.14021,308.33,0.63,0.72,2025-07-21,640,N21,VIIRS,n,2.0NRT,287.35,3.21,N
USA,41.66053,-87.42668,310.84,0.65,0.73,2025-07-21,640,N21,VIIRS,n,2.0NRT,287.94,4.27,N
USA,41.66447,-87.42524,316.89,0.65,0.73,2025-07-21,640,N21,VIIRS,n,2.0NRT,288.05,4.26,N
USA,41.66519,-87.48065,300.26,0.66,0.73,2025-07-21,640,N21,VIIRS,n,2.0NRT,288.28,1.76,N
USA,41.66752,-87.45818,300.37,0.66,0.73,2025-07-21,640,N21,VIIRS,n,2.0NRT,287.3,2.37,N
USA,41.67802,-87.43306,301.04,0.65,0.73,2025-07-21,640,N21,VIIRS,n,2.0NRT,287.28,4.22,N
USA,41.68063,-87.41846,313.92,0.65,0.73,2025-07-21,640,N21,VIIRS,n,2.0NRT,288.87,2.6,N
USA,41.6807,-87.42635,300.41,0.65,0.73,2025-07-21,640,N21,VIIRS,n,2.0NRT,288.37,2.6,N
USA,42.28096,-83.11491,303.18,0.39,0.59,2025-07-21,640,N21,VIIRS,n,2.0NRT,288.56,0.79,N
USA,42.29399,-83.16173,305.38,0.39,0.6,2025-07-21,640,N21,VIIRS,n,2.0NRT,288.87,2.38,N
USA,42.2942,-83.16653,318.88,0.39,0.6,2025-07-21,640,N21,VIIRS,n,2.0NRT,288.42,2.38,N
USA,42.29441,-83.17133,307.72,0.39,0.6,2025-07-21,640,N21,VIIRS,n,2.0NRT,289.46,1.86,N
USA,42.29927,-83.1565,334.9,0.39,0.6,2025-07-21,640,N21,VIIRS,n,2.0NRT,290.35,3.38,N
USA,42.30475,-83.15605,304.32,0.39,0.6,2025-07-21,640,N21,VIIRS,n,2.0NRT,289.39,3.38,N
USA,29.58869,-82.04035,305.82,0.51,0.49,2025-07-21,642,N21,VIIRS,n,2.0NRT,292.53,0.96,N
USA,30.34041,-88.48736,307.47,0.64,0.72,2025-07-21,642,N21,VIIRS,n,2.0NRT,287.44,5.9,N
USA,30.93702,-88.01729,309.2,0.6,0.71,2025-07-21,642,N21,VIIRS,n,2.0NRT,289.89,2.94,N
USA,30.93703,-88.01659,311.79,0.6,0.71,2025-07-21,642,N21,VIIRS,n,2.0NRT,289.66,2.48,N
USA,30.94323,-88.00993,304.58,0.6,0.71,2025-07-21,642,N21,VIIRS,n,2.0NRT,289.24,1.44,N
USA,30.94326,-88.0106,306.08,0.6,0.71,2025-07-21,642,N21,VIIRS,n,2.0NRT,289.43,2.07,N
USA,31.15108,-87.98758,326.22,0.6,0.71,2025-07-21,642,N21,VIIRS,n,2.0NRT,289.37,6.33,N
USA,31.1511,-87.98765,326.1,0.6,0.71,2025-07-21,642,N21,VIIRS,n,2.0NRT,289.28,6.07,N
USA,32.18318,-84.11869,304.68,0.36,0.57,2025-07-21,642,N21,VIIRS,n,2.0NRT,289.74,0.96,N
USA,32.89235,-80.1881,304.68,0.43,0.46,2025-07-21,642,N21,VIIRS,n,2.0NRT,291.8,0.53,N
USA,33.01209,-79.88417,307.64,0.42,0.45,2025-07-21,642,N21,VIIRS,n,2.0NRT,261,0.67,N
USA,33.09118,-86.8046,303.78,0.53,0.67,2025-07-21,642,N21,VIIRS,n,2.0NRT,280.27,1.19,N
USA,33.09233,-86.80583,307.11,0.53,0.67,2025-07-21,642,N21,VIIRS,n,2.0NRT,280.34,1.62,N
USA,33.10359,-86.80389,301.11,0.53,0.67,2025-07-21,642,N21,VIIRS,n,2.0NRT,283.56,1.4,N
USA,33.2149,-86.79034,305.75,0.53,0.67,2025-07-21,642,N21,VIIRS,n,2.0NRT,291.02,1.36,N
USA,33.22136,-86.81516,312.07,0.53,0.67,2025-07-21,642,N21,VIIRS,n,2.0NRT,290.81,2.41,N
USA,33.44171,-88.56876,303.38,0.68,0.74,2025-07-21,642,N21,VIIRS,n,2.0NRT,291.47,1.78,N
USA,33.44464,-81.93306,316.26,0.55,0.51,2025-07-21,642,N21,VIIRS,n,2.0NRT,291.87,2.1,N
USA,33.54741,-86.80573,307.62,0.54,0.68,2025-07-21,642,N21,VIIRS,n,2.0NRT,289.38,2.25,N
USA,33.96173,-81.05239,308.19,0.5,0.49,2025-07-21,642,N21,VIIRS,n,2.0NRT,288.94,2.15,N
USA,33.96411,-81.05375,306.59,0.5,0.49,2025-07-21,642,N21,VIIRS,n,2.0NRT,289.14,1.94,N
USA,34.15078,-79.55963,309.08,0.41,0.45,2025-07-21,642,N21,VIIRS,n,2.0NRT,289.76,1.66,N
USA,34.23925,-84.79938,305.59,0.41,0.61,2025-07-21,642,N21,VIIRS,n,2.0NRT,287.68,1.05,N
USA,34.32771,-86.08765,306.91,0.49,0.65,2025-07-21,642,N21,VIIRS,n,2.0NRT,287.03,1.03,N
USA,34.4503,-81.12848,311.39,0.51,0.49,2025-07-21,642,N21,VIIRS,n,2.0NRT,290.19,1.63,N
USA,34.63698,-87.08588,305.98,0.57,0.69,2025-07-21,642,N21,VIIRS,n,2.0NRT,287.01,2.87,N
USA,34.80107,-88.32781,303.67,0.67,0.74,2025-07-21,642,N21,VIIRS,n,2.0NRT,288.74,1.99,N
USA,34.80583,-88.32382,303.97,0.67,0.74,2025-07-21,642,N21,VIIRS,n,2.0NRT,288.65,1.61,N
USA,34.93919,-85.70405,301.13,0.48,0.64,2025-07-21,642,N21,VIIRS,n,2.0NRT,287.11,1.25,N
USA,34.94135,-85.70615,301.05,0.47,0.64,2025-07-21,642,N21,VIIRS,n,2.0NRT,287.04,1.88,N
USA,25.8579,-80.34408,310,0.55,0.42,2025-07-21,644,N21,VIIRS,n,2.0NRT,295.25,3.19,N
USA,26.27809,-80.1537,313.25,0.54,0.42,2025-07-21,644,N21,VIIRS,n,2.0NRT,295.14,3.47,N
USA,45.0714,-83.4086,297.98,0.61,0.53,2025-07-21,818,N21,VIIRS,n,2.0NRT,285.03,2.44,N
USA,45.31657,-85.29903,303.74,0.49,0.48,2025-07-21,818,N21,VIIRS,n,2.0NRT,287.59,1.92,N
USA,45.97304,-85.87775,299.75,0.44,0.46,2025-07-21,818,N21,VIIRS,n,2.0NRT,283.24,0.71,N
USA,46.51305,-84.39451,306.88,0.5,0.49,2025-07-21,818,N21,VIIRS,n,2.0NRT,283.96,2.39,N
USA,46.51627,-84.39367,305.22,0.5,0.49,2025-07-21,818,N21,VIIRS,n,2.0NRT,283.75,2.13,N
USA,46.5174,-84.37909,301.72,0.5,0.49,2025-07-21,818,N21,VIIRS,n,2.0NRT,284.6,1.77,N
USA,46.51848,-84.37762,301.09,0.5,0.49,2025-07-21,818,N21,VIIRS,n,2.0NRT,285.02,1.12,N
USA,46.51854,-84.36456,304.93,0.5,0.49,2025-07-21,818,N21,VIIRS,n,2.0NRT,283.95,1.54,N
USA,46.52121,-84.36923,301.66,0.5,0.49,2025-07-21,818,N21,VIIRS,n,2.0NRT,283.26,2.92,N
USA,46.72909,-92.07855,314.93,0.4,0.37,2025-07-21,818,N21,VIIRS,n,2.0NRT,285.68,1.29,N
USA,46.73237,-92.07732,306.27,0.4,0.37,2025-07-21,818,N21,VIIRS,n,2.0NRT,286.66,1.29,N
USA,47.56626,-92.62726,298.56,0.39,0.36,2025-07-21,818,N21,VIIRS,n,2.0NRT,285.56,0.79,N
USA,47.93274,-103.11579,310.75,0.48,0.48,2025-07-21,818,N21,VIIRS,n,2.0NRT,287.71,0.94,N
USA,47.93858,-103.77161,296.56,0.51,0.5,2025-07-21,818,N21,VIIRS,n,2.0NRT,286.19,0.67,N
USA,48.13849,-102.77398,299.81,0.46,0.47,2025-07-21,818,N21,VIIRS,n,2.0NRT,286.87,1.03,N
USA,48.16452,-102.88929,296.33,0.47,0.48,2025-07-21,818,N21,VIIRS,n,2.0NRT,285.91,0.36,N
USA,48.16816,-103.06407,314.76,0.48,0.48,2025-07-21,818,N21,VIIRS,n,2.0NRT,286.42,1.59,N
USA,48.16866,-103.06425,314.56,0.48,0.48,2025-07-21,818,N21,VIIRS,n,2.0NRT,286.44,1.25,N
USA,48.17165,-103.05054,298.85,0.48,0.48,2025-07-21,818,N21,VIIRS,n,2.0NRT,286.24,0.8,N
USA,48.19691,-103.34876,308.69,0.49,0.49,2025-07-21,818,N21,VIIRS,n,2.0NRT,286.02,1.2,N
USA,48.32749,-103.37394,297.34,0.5,0.49,2025-07-21,818,N21,VIIRS,n,2.0NRT,285.56,0.54,N
USA,48.40128,-102.91227,307.84,0.47,0.48,2025-07-21,818,N21,VIIRS,n,2.0NRT,285.45,1.4,N
USA,48.45985,-102.4455,303.35,0.45,0.47,2025-07-21,818,N21,VIIRS,n,2.0NRT,285.75,0.97,N
USA,48.4647,-102.9333,296.32,0.48,0.48,2025-07-21,818,N21,VIIRS,n,2.0NRT,285.29,0.62,N
USA,48.46506,-102.93367,296.76,0.47,0.48,2025-07-21,818,N21,VIIRS,n,2.0NRT,285.19,0.33,N
USA,48.48437,-103.08766,313.79,0.48,0.48,2025-07-21,818,N21,VIIRS,n,2.0NRT,286.09,1.34,N
USA,48.48553,-103.08783,320.92,0.48,0.48,2025-07-21,818,N21,VIIRS,n,2.0NRT,286.54,2.73,N
USA,48.66347,-103.424,296.27,0.5,0.49,2025-07-21,818,N21,VIIRS,n,2.0NRT,285.4,0.3,N
USA,48.67559,-103.40148,304.11,0.5,0.49,2025-07-21,818,N21,VIIRS,n,2.0NRT,286,1.11,N
USA,40.39544,-79.85174,305.09,0.61,0.71,2025-07-21,820,N21,VIIRS,n,2.0NRT,279.91,2.11,N
USA,40.39754,-79.85841,299.49,0.61,0.71,2025-07-21,820,N21,VIIRS,n,2.0NRT,279.53,2.11,N
USA,40.75386,-81.43846,309.63,0.5,0.66,2025-07-21,820,N21,VIIRS,n,2.0NRT,287.63,2.56,N
USA,40.75782,-81.4299,311.82,0.5,0.66,2025-07-21,820,N21,VIIRS,n,2.0NRT,287.1,1.97,N
USA,40.79275,-82.53081,297.73,0.44,0.62,2025-07-21,820,N21,VIIRS,n,2.0NRT,287.69,0.75,N
USA,40.79577,-82.53025,298.61,0.44,0.62,2025-07-21,820,N21,VIIRS,n,2.0NRT,287.05,1.38,N
USA,41.2069,-80.81823,298.97,0.52,0.67,2025-07-21,820,N21,VIIRS,n,2.0NRT,287.91,1.15,N
USA,41.22315,-83.2096,328.89,0.4,0.6,2025-07-21,820,N21,VIIRS,n,2.0NRT,290.84,3.45,N
USA,41.26595,-105.60366,301.15,0.54,0.51,2025-07-21,820,N21,VIIRS,n,2.0NRT,284.67,2.48,N
USA,41.36476,-84.92343,316.75,0.32,0.55,2025-07-21,820,N21,VIIRS,n,2.0NRT,289.46,1.52,N
USA,41.36857,-84.91753,314.08,0.32,0.55,2025-07-21,820,N21,VIIRS,n,2.0NRT,290.56,2.1,N
USA,41.44784,-82.14284,308.94,0.44,0.62,2025-07-21,820,N21,VIIRS,n,2.0NRT,287.71,2.32,N
USA,41.44925,-82.14777,312.83,0.44,0.62,2025-07-21,820,N21,VIIRS,n,2.0NRT,288.36,2.32,N
USA,41.45038,-82.14166,304.26,0.44,0.62,2025-07-21,820,N21,VIIRS,n,2.0NRT,287.58,2.12,N
USA,41.45182,-82.14658,316.38,0.44,0.62,2025-07-21,820,N21,VIIRS,n,2.0NRT,288.83,3.08,N
USA,41.4524,-81.67793,306.5,0.47,0.64,2025-07-21,820,N21,VIIRS,n,2.0NRT,289.21,2.48,N
USA,41.45248,-81.676,307.1,0.47,0.64,2025-07-21,820,N21,VIIRS,n,2.0NRT,289.09,4.05,N
USA,41.45787,-81.67502,317.16,0.47,0.64,2025-07-21,820,N21,VIIRS,n,2.0NRT,288.74,2.48,N
USA,41.459,-83.36417,299.92,0.38,0.59,2025-07-21,820,N21,VIIRS,n,2.0NRT,288.46,1.93,N
USA,41.45934,-81.68009,315.46,0.47,0.64,2025-07-21,820,N21,VIIRS,n,2.0NRT,289.3,2.48,N
USA,41.45944,-81.67814,340.65,0.47,0.64,2025-07-21,820,N21,VIIRS,n,2.0NRT,291.57,7.03,N
USA,41.46021,-83.36847,302.81,0.38,0.59,2025-07-21,820,N21,VIIRS,n,2.0NRT,288.45,1.72,N
USA,41.46131,-83.36408,307.1,0.38,0.59,2025-07-21,820,N21,VIIRS,n,2.0NRT,288.77,2.25,N
USA,41.4649,-81.67522,318.93,0.47,0.64,2025-07-21,820,N21,VIIRS,n,2.0NRT,289.74,3.25,N
USA,41.4653,-83.36592,318.42,0.38,0.59,2025-07-21,820,N21,VIIRS,n,2.0NRT,290.17,1.72,N
USA,41.4665,-83.3702,301.12,0.38,0.59,2025-07-21,820,N21,VIIRS,n,2.0NRT,287.59,1.72,N
USA,41.46757,-83.36581,328.48,0.38,0.59,2025-07-21,820,N21,VIIRS,n,2.0NRT,291.52,2.25,N
USA,41.47953,-90.8242,300.44,0.51,0.41,2025-07-21,820,N21,VIIRS,n,2.0NRT,289.47,1.11,N
USA,41.48075,-90.83011,303.84,0.51,0.41,2025-07-21,820,N21,VIIRS,n,2.0NRT,289.04,1.87,N
USA,41.48319,-90.82286,308.29,0.51,0.41,2025-07-21,820,N21,VIIRS,n,2.0NRT,289.92,1.11,N
USA,41.56725,-84.04448,320.4,0.35,0.57,2025-07-21,820,N21,VIIRS,n,2.0NRT,289.57,2.23,N
USA,41.56942,-84.05247,299.56,0.35,0.57,2025-07-21,820,N21,VIIRS,n,2.0NRT,288.96,2.76,N
USA,41.5705,-84.05646,303.58,0.35,0.57,2025-07-21,820,N21,VIIRS,n,2.0NRT,288.87,1.22,N
USA,41.6132,-87.32658,302.42,0.49,0.48,2025-07-21,820,N21,VIIRS,n,2.0NRT,289.65,1.88,N
USA,41.61453,-87.33215,301.42,0.49,0.48,2025-07-21,820,N21,VIIRS,n,2.0NRT,288.85,2.92,N
USA,41.61878,-87.33033,326.23,0.49,0.48,2025-07-21,820,N21,VIIRS,n,2.0NRT,289.24,2.92,N
USA,41.62274,-87.34696,298.57,0.48,0.48,2025-07-21,820,N21,VIIRS,n,2.0NRT,287.59,0.81,N
USA,41.62527,-87.16002,301.13,0.49,0.49,2025-07-21,820,N21,VIIRS,n,2.0NRT,288.09,1.21,N
USA,41.62551,-87.14114,306.83,0.5,0.49,2025-07-21,820,N21,VIIRS,n,2.0NRT,287.31,1.19,N
USA,41.62685,-87.14682,298.67,0.5,0.49,2025-07-21,820,N21,VIIRS,n,2.0NRT,287.95,1.19,N
USA,41.62802,-87.36914,299.08,0.48,0.48,2025-07-21,820,N21,VIIRS,n,2.0NRT,287.9,0.85,N
USA,41.63542,-87.14311,302.28,0.5,0.49,2025-07-21,820,N21,VIIRS,n,2.0NRT,289.16,1.68,N
USA,41.63701,-87.12991,301.7,0.5,0.49,2025-07-21,820,N21,VIIRS,n,2.0NRT,287.9,2.13,N
USA,41.63836,-87.1356,313.12,0.5,0.49,2025-07-21,820,N21,VIIRS,n,2.0NRT,289.46,1.68,N
USA,41.63969,-87.14124,304.65,0.5,0.49,2025-07-21,820,N21,VIIRS,n,2.0NRT,288.32,1.68,N
USA,41.64146,-87.40605,328.17,0.48,0.48,2025-07-21,820,N21,VIIRS,n,2.0NRT,291.51,5.59,N
USA,41.64159,-87.13393,315.53,0.5,0.49,2025-07-21,820,N21,VIIRS,n,2.0NRT,288.64,3.46,N
USA,41.64262,-87.13368,312.58,0.5,0.49,2025-07-21,820,N21,VIIRS,n,2.0NRT,288.48,1.9,N
USA,41.64296,-87.13957,310.56,0.49,0.49,2025-07-21,820,N21,VIIRS,n,2.0NRT,288.5,3.07,N
USA,41.64396,-87.13934,306.42,0.5,0.49,2025-07-21,820,N21,VIIRS,n,2.0NRT,288.02,1.9,N
USA,41.6636,-87.42093,310.85,0.48,0.48,2025-07-21,820,N21,VIIRS,n,2.0NRT,289.36,2.28,N
USA,41.66391,-87.48129,304.99,0.48,0.48,2025-07-21,820,N21,VIIRS,n,2.0NRT,290.66,1.25,N
USA,41.66491,-87.42648,316.75,0.48,0.48,2025-07-21,820,N21,VIIRS,n,2.0NRT,289.18,2.28,N
USA,41.67171,-87.43563,307.43,0.48,0.48,2025-07-21,820,N21,VIIRS,n,2.0NRT,289.18,2.66,N
USA,41.67594,-87.43385,317.89,0.48,0.48,2025-07-21,820,N21,VIIRS,n,2.0NRT,290.09,3.73,N
USA,41.67757,-87.42107,314.75,0.48,0.48,2025-07-21,820,N21,VIIRS,n,2.0NRT,291.61,3.04,N
USA,41.67883,-83.45537,301.6,0.38,0.58,2025-07-21,820,N21,VIIRS,n,2.0NRT,291.24,1.33,N
USA,41.6818,-87.41924,312.39,0.48,0.48,2025-07-21,820,N21,VIIRS,n,2.0NRT,291.07,2.79,N
USA,41.68308,-87.42474,317.78,0.48,0.48,2025-07-21,820,N21,VIIRS,n,2.0NRT,290.36,3.48,N
USA,41.73016,-83.51958,297.75,0.37,0.58,2025-07-21,820,N21,VIIRS,n,2.0NRT,287.49,0.57,N
USA,41.95254,-88.14435,297.88,0.44,0.46,2025-07-21,820,N21,VIIRS,n,2.0NRT,287.02,0.38,N
USA,42.08008,-97.35774,307.36,0.39,0.36,2025-07-21,820,N21,VIIRS,n,2.0NRT,286.98,0.57,N
USA,42.08406,-97.3616,328.55,0.39,0.36,2025-07-21,820,N21,VIIRS,n,2.0NRT,288.95,3.14,N
USA,42.2023,-89.21065,299,0.38,0.44,2025-07-21,820,N21,VIIRS,n,2.0NRT,286.93,0.52,N
USA,42.27763,-83.11067,310.64,0.38,0.58,2025-07-21,820,N21,VIIRS,n,2.0NRT,288.79,1.33,N
USA,42.28384,-83.11236,308.74,0.37,0.58,2025-07-21,820,N21,VIIRS,n,2.0NRT,288.18,1.33,N
