country_id,latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
USA,63.90134,-144.64992,302.66,0.45,0.39,2025-07-07,1147,N20,VIIRS,n,2.0NRT,283.53,2.73,N
USA,63.90383,-144.63908,308.52,0.45,0.39,2025-07-07,1147,N20,VIIRS,n,2.0NRT,286.35,1.79,N
USA,63.90483,-144.64798,320.33,0.45,0.39,2025-07-07,1147,N20,VIIRS,n,2.0NRT,288.11,1.86,N
USA,63.90583,-144.65685,305.2,0.45,0.39,2025-07-07,1147,N20,VIIRS,n,2.0NRT,284.71,1.86,N
USA,63.90631,-144.62814,297.33,0.45,0.39,2025-07-07,1147,N20,VIIRS,n,2.0NRT,284.19,1.79,N
USA,63.90788,-144.44597,295.78,0.44,0.39,2025-07-07,1147,N20,VIIRS,n,2.0NRT,282.63,2.55,N
USA,63.90936,-144.65523,298.4,0.45,0.39,2025-07-07,1147,N20,VIIRS,n,2.0NRT,284.4,1.86,N
USA,63.91409,-144.40335,312.88,0.44,0.39,2025-07-07,1147,N20,VIIRS,n,2.0NRT,284.48,2.35,N
USA,63.91747,-144.49748,309.56,0.45,0.39,2025-07-07,1147,N20,VIIRS,n,2.0NRT,285.63,2.79,N
USA,63.9185,-144.50665,324.2,0.45,0.39,2025-07-07,1147,N20,VIIRS,n,2.0NRT,289.37,4.14,N
USA,63.91867,-144.41107,326.7,0.44,0.39,2025-07-07,1147,N20,VIIRS,n,2.0NRT,285.41,2.76,N
USA,63.91953,-144.51569,300.44,0.45,0.39,2025-07-07,1147,N20,VIIRS,n,2.0NRT,285.77,4.14,N
USA,63.91975,-144.42044,305.68,0.44,0.39,2025-07-07,1147,N20,VIIRS,n,2.0NRT,281.21,2.76,N
USA,63.91987,-144.48615,309.22,0.45,0.39,2025-07-07,1147,N20,VIIRS,n,2.0NRT,285.2,2.79,N
USA,63.92056,-144.5247,321.73,0.45,0.39,2025-07-07,1147,N20,VIIRS,n,2.0NRT,287.6,1.88,N
USA,63.9209,-144.49521,324.39,0.45,0.39,2025-07-07,1147,N20,VIIRS,n,2.0NRT,289.28,2.79,N
USA,63.92194,-144.50433,339.44,0.45,0.39,2025-07-07,1147,N20,VIIRS,n,2.0NRT,294.38,4.14,N
USA,63.92218,-144.40942,312.8,0.44,0.39,2025-07-07,1147,N20,VIIRS,n,2.0NRT,286.19,2.36,N
USA,63.92297,-144.51337,335.83,0.45,0.39,2025-07-07,1147,N20,VIIRS,n,2.0NRT,292.88,4.14,N
USA,63.92325,-144.41866,315.58,0.44,0.39,2025-07-07,1147,N20,VIIRS,n,2.0NRT,284.77,2.36,N
USA,63.924,-144.52238,303.8,0.45,0.39,2025-07-07,1147,N20,VIIRS,n,2.0NRT,285.35,1.88,N
USA,63.92429,-144.42783,297.22,0.44,0.39,2025-07-07,1147,N20,VIIRS,n,2.0NRT,278.55,1.94,N
USA,63.92439,-144.49333,302.08,0.45,0.39,2025-07-07,1147,N20,VIIRS,n,2.0NRT,277.52,2.01,N
USA,63.92502,-144.53134,299.29,0.45,0.39,2025-07-07,1147,N20,VIIRS,n,2.0NRT,285.25,1.88,N
USA,63.92542,-144.50233,328.92,0.45,0.39,2025-07-07,1147,N20,VIIRS,n,2.0NRT,286.12,4.09,N
USA,63.92569,-144.40775,301.62,0.44,0.39,2025-07-07,1147,N20,VIIRS,n,2.0NRT,285.16,2.36,N
USA,63.92643,-144.51118,343.86,0.45,0.39,2025-07-07,1147,N20,VIIRS,n,2.0NRT,295.1,4.09,N
USA,63.92673,-144.41681,323.53,0.44,0.39,2025-07-07,1147,N20,VIIRS,n,2.0NRT,284.41,2.36,N
USA,63.92726,-144.45369,303.47,0.44,0.39,2025-07-07,1147,N20,VIIRS,n,2.0NRT,277.04,2.15,N
USA,63.92744,-144.52013,334.17,0.45,0.39,2025-07-07,1147,N20,VIIRS,n,2.0NRT,292.84,10.16,N
USA,63.92778,-144.42593,302.54,0.44,0.39,2025-07-07,1147,N20,VIIRS,n,2.0NRT,283.41,1.94,N
USA,63.92826,-144.46242,303.62,0.44,0.39,2025-07-07,1147,N20,VIIRS,n,2.0NRT,271.12,1.8,N
USA,63.92847,-144.52908,367,0.45,0.39,2025-07-07,1147,N20,VIIRS,h,2.0NRT,301.56,10.16,N
USA,63.92891,-144.50055,314.06,0.45,0.39,2025-07-07,1147,N20,VIIRS,n,2.0NRT,283.73,4.09,N
USA,63.92929,-144.47151,313.63,0.45,0.39,2025-07-07,1147,N20,VIIRS,n,2.0NRT,280.74,1.8,N
USA,63.92948,-144.53801,337.13,0.45,0.39,2025-07-07,1147,N20,VIIRS,n,2.0NRT,286.28,5.18,N
USA,63.92974,-144.44307,298.65,0.44,0.39,2025-07-07,1147,N20,VIIRS,n,2.0NRT,283.62,2.15,N
USA,63.92989,-144.50916,317.34,0.45,0.39,2025-07-07,1147,N20,VIIRS,n,2.0NRT,287.25,4.09,N
USA,63.93034,-144.48058,309.54,0.45,0.39,2025-07-07,1147,N20,VIIRS,n,2.0NRT,276.35,3.21,N
USA,63.93072,-144.45161,323.62,0.44,0.39,2025-07-07,1147,N20,VIIRS,n,2.0NRT,289.57,2.15,N
USA,63.9309,-144.51799,349.82,0.45,0.39,2025-07-07,1147,N20,VIIRS,n,2.0NRT,300.91,10.16,N
USA,63.93174,-144.46048,316.9,0.44,0.39,2025-07-07,1147,N20,VIIRS,n,2.0NRT,286.63,1.8,N
USA,63.93193,-144.52696,355.33,0.45,0.39,2025-07-07,1147,N20,VIIRS,n,2.0NRT,303.18,10.16,N
USA,63.9328,-144.46979,305.1,0.45,0.39,2025-07-07,1147,N20,VIIRS,n,2.0NRT,282.54,1.8,N
USA,63.93295,-144.536,340.39,0.45,0.39,2025-07-07,1147,N20,VIIRS,n,2.0NRT,290.89,5.18,N
USA,63.93385,-144.4789,318.39,0.45,0.39,2025-07-07,1147,N20,VIIRS,n,2.0NRT,286.32,3.21,N
USA,63.93396,-144.5448,318.6,0.45,0.39,2025-07-07,1147,N20,VIIRS,n,2.0NRT,285.79,5.18,N
USA,63.9342,-144.44971,316.59,0.44,0.39,2025-07-07,1147,N20,VIIRS,n,2.0NRT,284.82,3.25,N
USA,63.93438,-144.51601,334.68,0.45,0.39,2025-07-07,1147,N20,VIIRS,n,2.0NRT,292.37,4.77,N
USA,63.9354,-144.52495,347.31,0.45,0.39,2025-07-07,1147,N20,VIIRS,n,2.0NRT,296.68,4.77,N
USA,63.93644,-144.5341,304.29,0.45,0.39,2025-07-07,1147,N20,VIIRS,n,2.0NRT,283.23,2.63,N
USA,63.93787,-144.51411,304.07,0.45,0.39,2025-07-07,1147,N20,VIIRS,n,2.0NRT,283.46,4.77,N
USA,63.9389,-144.52316,320.8,0.45,0.39,2025-07-07,1147,N20,VIIRS,n,2.0NRT,283.62,4.77,N
USA,64.07688,-147.15291,328.22,0.51,0.41,2025-07-07,1147,N20,VIIRS,n,2.0NRT,283.17,2.38,N
USA,64.07793,-147.164,336.49,0.51,0.41,2025-07-07,1147,N20,VIIRS,n,2.0NRT,282.16,5.59,N
USA,64.07874,-147.13124,322.37,0.51,0.41,2025-07-07,1147,N20,VIIRS,n,2.0NRT,283.07,3.01,N
USA,64.07974,-147.14177,296.46,0.51,0.41,2025-07-07,1147,N20,VIIRS,n,2.0NRT,281.51,2.38,N
USA,64.08055,-147.10898,327.12,0.51,0.41,2025-07-07,1147,N20,VIIRS,n,2.0NRT,282.33,4.82,N
USA,64.08072,-147.15222,311.01,0.51,0.41,2025-07-07,1147,N20,VIIRS,n,2.0NRT,281.77,2.38,N
USA,64.08154,-147.11948,332.48,0.51,0.41,2025-07-07,1147,N20,VIIRS,n,2.0NRT,282.78,3.66,N
USA,64.08253,-147.12996,303.68,0.51,0.41,2025-07-07,1147,N20,VIIRS,n,2.0NRT,281.42,3.66,N
USA,64.08351,-147.1404,329.39,0.51,0.41,2025-07-07,1147,N20,VIIRS,n,2.0NRT,282.48,3.98,N
USA,64.0843,-147.10742,338.06,0.51,0.41,2025-07-07,1147,N20,VIIRS,n,2.0NRT,284.36,4.82,N
USA,64.08705,-147.09526,299.24,0.51,0.41,2025-07-07,1147,N20,VIIRS,n,2.0NRT,281.58,1.96,N
USA,64.08805,-147.1058,300.3,0.51,0.41,2025-07-07,1147,N20,VIIRS,n,2.0NRT,280.82,1.96,N
USA,64.08878,-147.07245,320.63,0.51,0.41,2025-07-07,1147,N20,VIIRS,n,2.0NRT,280.92,2.83,N
USA,64.0898,-147.08308,321.24,0.51,0.41,2025-07-07,1147,N20,VIIRS,n,2.0NRT,281.77,2.83,N
USA,64.0908,-147.09363,319.12,0.51,0.41,2025-07-07,1147,N20,VIIRS,n,2.0NRT,286.25,1.96,N
USA,64.09154,-147.06033,310.79,0.51,0.41,2025-07-07,1147,N20,VIIRS,n,2.0NRT,281.46,2.34,N
USA,64.09179,-147.10411,318.51,0.51,0.41,2025-07-07,1147,N20,VIIRS,n,2.0NRT,284.4,1.96,N
USA,64.09254,-147.07092,334.8,0.51,0.41,2025-07-07,1147,N20,VIIRS,n,2.0NRT,282.5,3.1,N
USA,64.09278,-147.11455,297.53,0.51,0.41,2025-07-07,1147,N20,VIIRS,n,2.0NRT,280.37,1.2,N
USA,64.09355,-147.08151,297.54,0.51,0.41,2025-07-07,1147,N20,VIIRS,n,2.0NRT,282.29,3.1,N
USA,64.09421,-147.21263,314.41,0.51,0.41,2025-07-07,1147,N20,VIIRS,n,2.0NRT,280.7,2.25,N
USA,64.09454,-147.09198,313.22,0.51,0.41,2025-07-07,1147,N20,VIIRS,n,2.0NRT,285.64,4.18,N
USA,64.09554,-147.10242,320.66,0.51,0.41,2025-07-07,1147,N20,VIIRS,n,2.0NRT,285.63,4.18,N
USA,64.09631,-147.06944,318.85,0.51,0.41,2025-07-07,1147,N20,VIIRS,n,2.0NRT,283.15,3.1,N
USA,64.09653,-147.11287,297.99,0.51,0.41,2025-07-07,1147,N20,VIIRS,n,2.0NRT,279.85,2.85,N
USA,64.09697,-147.20035,308.98,0.51,0.41,2025-07-07,1147,N20,VIIRS,n,2.0NRT,280,1.71,N
USA,64.0973,-147.07988,327.54,0.51,0.41,2025-07-07,1147,N20,VIIRS,n,2.0NRT,283.72,3.1,N
USA,64.09829,-147.09032,329.94,0.51,0.41,2025-07-07,1147,N20,VIIRS,n,2.0NRT,284.38,4.18,N
USA,64.09927,-147.10072,342.41,0.51,0.41,2025-07-07,1147,N20,VIIRS,n,2.0NRT,283.18,4.18,N
USA,64.09954,-147.0728,324.66,0.51,0.41,2025-07-07,1147,N20,VIIRS,n,2.0NRT,282.74,4,N
USA,64.1005,-147.08327,297.77,0.51,0.41,2025-07-07,1147,N20,VIIRS,n,2.0NRT,281.68,1.53,N
USA,64.10104,-147.0782,327.09,0.51,0.41,2025-07-07,1147,N20,VIIRS,n,2.0NRT,282.24,2.52,N
USA,64.10147,-147.09367,297.39,0.51,0.41,2025-07-07,1147,N20,VIIRS,n,2.0NRT,281.24,1.53,N
USA,64.10242,-147.10411,321.57,0.51,0.41,2025-07-07,1147,N20,VIIRS,n,2.0NRT,281.14,2.38,N
USA,64.10378,-147.06606,313.8,0.51,0.41,2025-07-07,1147,N20,VIIRS,n,2.0NRT,281.34,2.52,N
USA,64.10402,-147.10948,297.46,0.51,0.41,2025-07-07,1147,N20,VIIRS,n,2.0NRT,280.3,1.97,N
USA,64.10425,-147.08156,301.66,0.51,0.41,2025-07-07,1147,N20,VIIRS,n,2.0NRT,282.71,1.53,N
USA,64.10478,-147.07651,303.34,0.51,0.41,2025-07-07,1147,N20,VIIRS,n,2.0NRT,281.7,2.52,N
USA,64.10521,-147.09196,318.99,0.51,0.41,2025-07-07,1147,N20,VIIRS,n,2.0NRT,282.98,1.53,N
USA,64.10577,-147.08691,319.53,0.51,0.41,2025-07-07,1147,N20,VIIRS,n,2.0NRT,285.19,3.37,N
USA,64.10618,-147.1024,297.38,0.51,0.41,2025-07-07,1147,N20,VIIRS,n,2.0NRT,279.83,2.38,N
USA,64.10677,-147.09732,320.63,0.51,0.41,2025-07-07,1147,N20,VIIRS,n,2.0NRT,281.92,3.37,N
USA,64.10703,-147.06937,327.02,0.51,0.41,2025-07-07,1147,N20,VIIRS,n,2.0NRT,282.37,3.79,N
USA,64.10752,-147.06436,307.29,0.51,0.41,2025-07-07,1147,N20,VIIRS,n,2.0NRT,281.75,2.86,N
USA,64.10799,-147.07983,310.79,0.51,0.41,2025-07-07,1147,N20,VIIRS,n,2.0NRT,285.23,3.77,N
USA,64.10852,-147.0748,300.89,0.51,0.41,2025-07-07,1147,N20,VIIRS,n,2.0NRT,282.7,2.86,N
USA,64.10895,-147.09024,336.85,0.51,0.41,2025-07-07,1147,N20,VIIRS,n,2.0NRT,290.97,3.77,N
USA,64.1095,-147.08519,329.2,0.51,0.41,2025-07-07,1147,N20,VIIRS,n,2.0NRT,288.75,4.93,N
USA,64.10991,-147.10066,328.48,0.51,0.41,2025-07-07,1147,N20,VIIRS,n,2.0NRT,285.51,3.56,N
USA,64.1105,-147.0956,335.14,0.51,0.41,2025-07-07,1147,N20,VIIRS,n,2.0NRT,289.12,4.93,N
USA,64.11076,-147.06764,330.14,0.51,0.41,2025-07-07,1147,N20,VIIRS,n,2.0NRT,283.7,3.79,N
USA,64.11087,-147.11111,301.77,0.51,0.41,2025-07-07,1147,N20,VIIRS,n,2.0NRT,280.8,3.56,N
USA,64.1115,-147.10602,318.44,0.51,0.41,2025-07-07,1147,N20,VIIRS,n,2.0NRT,284.41,2.77,N
USA,64.11172,-147.07808,298.85,0.51,0.41,2025-07-07,1147,N20,VIIRS,n,2.0NRT,282.86,3.77,N
USA,64.11225,-147.07306,329.93,0.51,0.41,2025-07-07,1147,N20,VIIRS,n,2.0NRT,283.42,2.86,N
USA,64.11269,-147.0885,328.86,0.51,0.41,2025-07-07,1147,N20,VIIRS,n,2.0NRT,289.04,3.77,N
USA,64.11301,-147.21973,304.73,0.51,0.41,2025-07-07,1147,N20,VIIRS,n,2.0NRT,278.68,2.48,N
USA,64.11325,-147.08347,309.48,0.51,0.41,2025-07-07,1147,N20,VIIRS,n,2.0NRT,285.29,4.93,N
USA,64.11366,-147.09892,328.85,0.51,0.41,2025-07-07,1147,N20,VIIRS,n,2.0NRT,287.71,3.56,N
USA,64.11394,-147.21439,304,0.51,0.41,2025-07-07,1147,N20,VIIRS,n,2.0NRT,279.66,2.01,N
USA,64.11424,-147.09387,336.17,0.51,0.41,2025-07-07,1147,N20,VIIRS,n,2.0NRT,290.11,4.93,N
USA,64.11449,-147.0659,324.83,0.51,0.41,2025-07-07,1147,N20,VIIRS,n,2.0NRT,282.86,3.59,N
USA,64.11461,-147.10938,317.69,0.51,0.41,2025-07-07,1147,N20,VIIRS,n,2.0NRT,284.83,3.56,N
USA,64.11523,-147.10428,319.54,0.51,0.41,2025-07-07,1147,N20,VIIRS,n,2.0NRT,285.87,2.77,N
USA,64.11546,-147.07634,308.99,0.51,0.41,2025-07-07,1147,N20,VIIRS,n,2.0NRT,282.45,2.72,N
USA,64.11623,-147.11472,304.14,0.51,0.41,2025-07-07,1147,N20,VIIRS,n,2.0NRT,280.31,2.77,N
USA,64.11642,-147.08675,319.35,0.51,0.41,2025-07-07,1147,N20,VIIRS,n,2.0NRT,287.05,2.72,N
USA,64.11739,-147.0972,330.99,0.51,0.41,2025-07-07,1147,N20,VIIRS,n,2.0NRT,287.92,3.82,N
USA,64.11835,-147.10764,321.33,0.51,0.41,2025-07-07,1147,N20,VIIRS,n,2.0NRT,285.6,3.82,N
USA,64.11994,-147.79646,314.96,0.53,0.42,2025-07-07,1147,N20,VIIRS,n,2.0NRT,281.97,3.29,N
USA,64.12016,-147.08498,321.42,0.51,0.41,2025-07-07,1147,N20,VIIRS,n,2.0NRT,283.88,2.72,N
USA,64.12051,-147.21619,315.88,0.51,0.41,2025-07-07,1147,N20,VIIRS,n,2.0NRT,279.02,4.41,N
USA,64.12112,-147.09544,315.82,0.51,0.41,2025-07-07,1147,N20,VIIRS,n,2.0NRT,285.43,3.82,N
USA,64.12144,-147.21089,335.93,0.51,0.41,2025-07-07,1147,N20,VIIRS,n,2.0NRT,281.81,4.54,N
USA,64.12209,-147.10587,326.66,0.51,0.41,2025-07-07,1147,N20,VIIRS,n,2.0NRT,287.04,3.82,N
USA,64.12305,-147.11632,308.94,0.51,0.41,2025-07-07,1147,N20,VIIRS,n,2.0NRT,282.81,2.58,N
USA,64.12379,-147.79536,329,0.53,0.42,2025-07-07,1147,N20,VIIRS,n,2.0NRT,282.77,3.29,N
USA,64.12425,-147.21443,333.61,0.51,0.41,2025-07-07,1147,N20,VIIRS,n,2.0NRT,280.46,4.41,N
USA,64.12476,-147.80627,307.29,0.53,0.42,2025-07-07,1147,N20,VIIRS,n,2.0NRT,282.42,1.79,N
USA,64.12519,-147.20912,317.41,0.51,0.41,2025-07-07,1147,N20,VIIRS,n,2.0NRT,280.15,4.54,N
USA,64.12582,-147.10413,316.01,0.51,0.41,2025-07-07,1147,N20,VIIRS,n,2.0NRT,283.23,3.03,N
USA,64.12679,-147.11456,295.83,0.51,0.41,2025-07-07,1147,N20,VIIRS,n,2.0NRT,281.68,0.82,N
USA,64.12801,-147.21265,307.91,0.51,0.41,2025-07-07,1147,N20,VIIRS,n,2.0NRT,278.52,1.91,N
USA,64.12861,-147.09192,312.27,0.51,0.41,2025-07-07,1147,N20,VIIRS,n,2.0NRT,282.29,3.03,N
USA,64.13053,-147.11281,295.65,0.51,0.41,2025-07-07,1147,N20,VIIRS,n,2.0NRT,281.13,0.82,N
USA,64.13079,-147.20038,303.13,0.51,0.41,2025-07-07,1147,N20,VIIRS,n,2.0NRT,280.54,1.91,N
USA,64.1315,-147.12329,295.34,0.51,0.41,2025-07-07,1147,N20,VIIRS,n,2.0NRT,279.92,0.82,N
USA,64.1333,-147.1006,300.33,0.51,0.41,2025-07-07,1147,N20,VIIRS,n,2.0NRT,280.55,1.56,N
USA,64.13428,-147.11105,296.23,0.51,0.41,2025-07-07,1147,N20,VIIRS,n,2.0NRT,281.63,1.49,N
USA,64.13622,-147.7569,295.14,0.53,0.42,2025-07-07,1147,N20,VIIRS,n,2.0NRT,278.36,0.62,N
USA,64.13719,-147.76773,303.24,0.53,0.42,2025-07-07,1147,N20,VIIRS,n,2.0NRT,279.51,0.62,N
USA,64.13802,-147.10928,306.11,0.51,0.41,2025-07-07,1147,N20,VIIRS,n,2.0NRT,280.32,1.49,N
USA,64.13898,-147.11974,305.51,0.51,0.41,2025-07-07,1147,N20,VIIRS,n,2.0NRT,280.11,1.49,N
USA,64.14004,-147.75525,299.18,0.53,0.42,2025-07-07,1147,N20,VIIRS,n,2.0NRT,278.31,1.38,N
USA,64.14288,-147.74272,296.42,0.53,0.42,2025-07-07,1147,N20,VIIRS,n,2.0NRT,279.88,1.27,N
USA,64.14385,-147.7536,296.41,0.53,0.42,2025-07-07,1147,N20,VIIRS,n,2.0NRT,279.61,1.38,N
USA,64.14766,-147.75186,296.96,0.53,0.42,2025-07-07,1147,N20,VIIRS,n,2.0NRT,279.37,0.97,N
USA,64.14864,-147.76276,296.67,0.53,0.42,2025-07-07,1147,N20,VIIRS,n,2.0NRT,279.56,0.97,N
USA,64.1495,-147.72826,306.46,0.53,0.42,2025-07-07,1147,N20,VIIRS,n,2.0NRT,278.05,2.55,N
USA,64.14988,-148.00093,297.43,0.54,0.42,2025-07-07,1147,N20,VIIRS,n,2.0NRT,282.31,1.28,N
USA,64.15556,-148.02036,308.28,0.54,0.42,2025-07-07,1147,N20,VIIRS,n,2.0NRT,281.18,1.08,N
USA,64.15639,-147.80486,300.7,0.53,0.42,2025-07-07,1147,N20,VIIRS,n,2.0NRT,282.86,2.1,N
USA,64.15854,-148.00876,317.93,0.54,0.42,2025-07-07,1147,N20,VIIRS,n,2.0NRT,282.27,3.52,N
USA,64.16061,-147.14221,307.21,0.51,0.41,2025-07-07,1147,N20,VIIRS,n,2.0NRT,283.24,1.74,N
USA,64.16222,-147.77229,307.54,0.53,0.42,2025-07-07,1147,N20,VIIRS,n,2.0NRT,284.1,2.09,N
USA,64.1624,-148.00737,306.96,0.54,0.42,2025-07-07,1147,N20,VIIRS,n,2.0NRT,281.64,9.13,N
USA,64.16256,-147.16327,303.29,0.51,0.41,2025-07-07,1147,N20,VIIRS,n,2.0NRT,282.3,2.7,N
USA,64.16405,-147.74788,313.04,0.53,0.42,2025-07-07,1147,N20,VIIRS,n,2.0NRT,281.15,2.13,N
USA,64.16434,-147.14044,304.17,0.51,0.41,2025-07-07,1147,N20,VIIRS,n,2.0NRT,283.49,1.74,N
USA,64.16474,-147.76549,307.13,0.53,0.42,2025-07-07,1147,N20,VIIRS,n,2.0NRT,283.19,1.64,N
USA,64.16531,-147.99501,343.18,0.54,0.42,2025-07-07,1147,N20,VIIRS,n,2.0NRT,287,9.13,N
USA,64.16532,-147.15096,300.81,0.51,0.41,2025-07-07,1147,N20,VIIRS,n,2.0NRT,283.14,1.74,N
USA,64.16573,-147.7764,302.63,0.53,0.42,2025-07-07,1147,N20,VIIRS,n,2.0NRT,282.58,1.64,N
USA,64.16601,-147.77029,305.7,0.53,0.42,2025-07-07,1147,N20,VIIRS,n,2.0NRT,283.1,2.09,N
USA,64.16626,-148.00587,343.66,0.54,0.42,2025-07-07,1147,N20,VIIRS,n,2.0NRT,287.06,9.13,N
USA,64.16631,-147.1615,319.72,0.51,0.41,2025-07-07,1147,N20,VIIRS,n,2.0NRT,285.55,2.7,N
USA,64.16653,-147.74138,309.22,0.53,0.42,2025-07-07,1147,N20,VIIRS,n,2.0NRT,279.74,1.6,N
USA,64.16753,-147.75238,303.9,0.53,0.42,2025-07-07,1147,N20,VIIRS,n,2.0NRT,279.09,1.6,N
USA,64.16785,-147.74593,300.99,0.53,0.42,2025-07-07,1147,N20,VIIRS,n,2.0NRT,279.23,0.57,N
USA,64.16916,-147.99342,344.49,0.54,0.42,2025-07-07,1147,N20,VIIRS,n,2.0NRT,287.06,6.35,N
USA,64.17011,-148.00433,327.43,0.54,0.42,2025-07-07,1147,N20,VIIRS,n,2.0NRT,284.31,6.35,N
USA,64.25318,-147.81406,295.46,0.53,0.42,2025-07-07,1147,N20,VIIRS,n,2.0NRT,280.7,1.58,N
USA,64.257,-147.81232,316.87,0.53,0.42,2025-07-07,1147,N20,VIIRS,n,2.0NRT,285.75,1.58,N
USA,64.25797,-147.82324,295.94,0.53,0.42,2025-07-07,1147,N20,VIIRS,n,2.0NRT,283.73,1.58,N
USA,64.26659,-147.8307,304.09,0.53,0.42,2025-07-07,1147,N20,VIIRS,n,2.0NRT,282.08,2.1,N
USA,64.26952,-147.86368,322.73,0.53,0.42,2025-07-07,1147,N20,VIIRS,n,2.0NRT,279.23,2.87,N
USA,64.27139,-147.83994,341.56,0.53,0.42,2025-07-07,1147,N20,VIIRS,n,2.0NRT,283.38,4.15,N
USA,64.27237,-147.85094,340.71,0.53,0.42,2025-07-07,1147,N20,VIIRS,n,2.0NRT,282.48,3.31,N
USA,64.27335,-147.86194,315.49,0.53,0.42,2025-07-07,1147,N20,VIIRS,n,2.0NRT,281.01,3.31,N
USA,64.27433,-147.87299,300.17,0.53,0.42,2025-07-07,1147,N20,VIIRS,n,2.0NRT,280.72,2,N
USA,64.27522,-147.8382,301.96,0.53,0.42,2025-07-07,1147,N20,VIIRS,n,2.0NRT,281.84,4.15,N
USA,64.27615,-147.84222,302.73,0.53,0.42,2025-07-07,1147,N20,VIIRS,n,2.0NRT,281.09,1.3,N
USA,64.2762,-147.84917,310.01,0.53,0.42,2025-07-07,1147,N20,VIIRS,n,2.0NRT,280.09,3.31,N
USA,64.27831,-147.96333,304.33,0.54,0.42,2025-07-07,1147,N20,VIIRS,n,2.0NRT,282.84,1.91,N
USA,64.28118,-147.95049,297.83,0.54,0.42,2025-07-07,1147,N20,VIIRS,n,2.0NRT,281.79,1.24,N
USA,64.28216,-147.96156,302.7,0.54,0.42,2025-07-07,1147,N20,VIIRS,n,2.0NRT,282.28,1.36,N
USA,64.28396,-147.89165,297.12,0.54,0.42,2025-07-07,1147,N20,VIIRS,n,2.0NRT,279.88,1.99,N
USA,64.28472,-147.8958,297.13,0.54,0.42,2025-07-07,1147,N20,VIIRS,n,2.0NRT,280.6,0.93,N
USA,64.28503,-147.94876,301.23,0.54,0.42,2025-07-07,1147,N20,VIIRS,n,2.0NRT,283.42,1.24,N
USA,64.28562,-147.95305,303.51,0.54,0.42,2025-07-07,1147,N20,VIIRS,n,2.0NRT,282.69,1.97,N
USA,64.286,-147.95985,296.39,0.54,0.42,2025-07-07,1147,N20,VIIRS,n,2.0NRT,280.81,1.36,N
USA,64.28876,-147.90094,319.84,0.54,0.42,2025-07-07,1147,N20,VIIRS,n,2.0NRT,281.14,1.99,N
USA,64.28886,-147.94702,303.59,0.54,0.42,2025-07-07,1147,N20,VIIRS,n,2.0NRT,284.17,2.62,N
USA,64.28946,-147.95128,307.32,0.54,0.42,2025-07-07,1147,N20,VIIRS,n,2.0NRT,283.65,1.97,N
USA,64.2895,-147.90511,332.08,0.54,0.42,2025-07-07,1147,N20,VIIRS,n,2.0NRT,281.65,4.31,N
USA,64.28975,-147.912,314.8,0.54,0.42,2025-07-07,1147,N20,VIIRS,n,2.0NRT,280.6,1.71,N
USA,64.28984,-147.95815,296,0.54,0.42,2025-07-07,1147,N20,VIIRS,n,2.0NRT,280.96,0.89,N
USA,64.2933,-147.94955,302.18,0.54,0.42,2025-07-07,1147,N20,VIIRS,n,2.0NRT,282.57,1.91,N
USA,64.29368,-147.95639,296.23,0.54,0.42,2025-07-07,1147,N20,VIIRS,n,2.0NRT,281.27,0.89,N
USA,64.43845,-146.28186,300.97,0.49,0.4,2025-07-07,1147,N20,VIIRS,n,2.0NRT,281.35,2.33,N
USA,64.44012,-146.25967,296.56,0.49,0.4,2025-07-07,1147,N20,VIIRS,n,2.0NRT,281.11,0.94,N
USA,64.44377,-146.25764,303.65,0.49,0.4,2025-07-07,1147,N20,VIIRS,n,2.0NRT,282.49,0.94,N
USA,64.44741,-146.25549,310.09,0.49,0.4,2025-07-07,1147,N20,VIIRS,n,2.0NRT,284.79,2.42,N
USA,64.45569,-146.26123,311.89,0.49,0.4,2025-07-07,1147,N20,VIIRS,n,2.0NRT,286.55,1.75,N
USA,64.45575,-146.25497,302.13,0.49,0.4,2025-07-07,1147,N20,VIIRS,n,2.0NRT,285.5,1.75,N
USA,64.45675,-146.26537,310.9,0.49,0.4,2025-07-07,1147,N20,VIIRS,n,2.0NRT,285.88,1.75,N
USA,64.45933,-146.25912,296.34,0.49,0.4,2025-07-07,1147,N20,VIIRS,n,2.0NRT,283.4,1.75,N
USA,64.66171,-148.45139,305.53,0.56,0.43,2025-07-07,1147,N20,VIIRS,n,2.0NRT,285.92,1.55,N
USA,64.66277,-148.7365,308.43,0.57,0.43,2025-07-07,1147,N20,VIIRS,n,2.0NRT,285.28,2.68,N
USA,64.66319,-148.44429,296.39,0.56,0.43,2025-07-07,1147,N20,VIIRS,n,2.0NRT,285.06,0.9,N
USA,64.66376,-148.74872,298.68,0.57,0.43,2025-07-07,1147,N20,VIIRS,n,2.0NRT,282.75,1.52,N
USA,64.66869,-148.75917,303.01,0.57,0.43,2025-07-07,1147,N20,VIIRS,n,2.0NRT,284.88,1.52,N
USA,64.66906,-148.46581,295.1,0.56,0.43,2025-07-07,1147,N20,VIIRS,n,2.0NRT,283.3,0.97,N
USA,64.66986,-148.60451,300.55,0.57,0.43,2025-07-07,1147,N20,VIIRS,n,2.0NRT,284.1,1.81,N
USA,64.67038,-148.71489,295.66,0.57,0.43,2025-07-07,1147,N20,VIIRS,n,2.0NRT,283.33,0.31,N
